barcode,Xcoord,Ycoord,Zcoord
cell5680,3135.75,8290.75,0
cell5681,3411.802197802198,8012.884615384615,0
cell5682,4646.293532338308,6732.497512437811,0
cell5683,3824.809523809524,7602.476190476191,0
cell5684,2381.7241379310344,9094.413793103447,0
cell5685,2737.196319018405,8693.680981595093,0
cell5686,3259.0149253731342,8197.970149253732,0
cell5687,5175.474552957359,6203.163686382393,0
cell5688,3230.590909090909,8209.90909090909,0
cell5689,3840.4,7508.6,0
cell5690,2864.8,8606.12,0
cell5691,4042.6013513513512,7381.972972972973,0
cell5692,3745.7688679245284,7664.731132075472,0
cell5693,4563.669642857143,6808.473214285715,0
cell5694,2707.1493055555557,8766.465277777777,0
cell5695,2908.4157303370785,8490.657303370786,0
cell5696,3840.504424778761,7627.256637168141,0
cell5697,3873.4174757281553,7556.092233009709,0
cell5698,3993.6477272727275,7422.159090909091,0
cell5699,4988.078431372549,6342.235294117647,0
cell5700,4966.732142857143,6489.666666666667,0
cell5701,4743.158878504673,6754.764485981308,0
cell5702,4895.411764705882,6454.529411764706,0
cell5703,4527.802083333333,6867.333333333333,0
cell5704,4625.493975903614,6794.325301204819,0
cell5707,4048.633187772926,7480.589519650655,0
cell5708,3221.851063829787,8258.553191489362,0
cell5709,2861.5882352941176,8656.0,0
cell5710,3295.175,8196.7,0
cell5711,2329.8571428571427,9177.714285714286,0
cell5712,4812.08,6597.52,0
cell5713,4135.626262626262,7276.656565656565,0
cell5714,3978.958466453674,7494.0063897763575,0
cell5715,4805.406028368794,6707.737588652482,0
cell5716,3810.0689655172414,7588.4655172413795,0
cell5717,3173.7131147540986,8373.926229508197,0
cell5718,3446.65,8009.92,0
cell5719,2756.282608695652,8734.391304347826,0
cell5720,2812.8793103448274,8711.551724137931,0
cell5721,4110.9795918367345,7339.850340136054,0
cell5722,3427.0666666666666,8066.266666666666,0
cell5723,5262.6385372714485,6240.855133614627,0
cell5724,4202.194029850746,7269.417910447762,0
cell5725,2836.4084507042253,8649.88028169014,0
cell5726,2677.3296703296705,8880.714285714286,0
cell5727,3852.4615384615386,7606.2692307692305,0
cell5728,3924.744827586207,7524.089655172414,0
cell5729,3760.3571428571427,7734.996240601504,0
cell5730,4075.5874125874125,7428.244755244756,0
cell5731,4255.14,7232.95,0
cell5732,4304.113402061856,7149.020618556701,0
cell5733,2598.895104895105,8862.888111888113,0
cell5734,4871.633187772925,6583.799126637555,0
cell5735,3231.6761904761906,8355.12380952381,0
cell5736,4343.3,7241.65,0
cell5737,3034.25,8435.895833333334,0
cell5739,5107.9111111111115,6332.155555555555,0
cell5740,3245.7671232876714,8206.27397260274,0
cell5741,2995.391304347826,8484.217391304348,0
cell5742,4606.318181818182,6860.287878787879,0
cell5743,3335.9454545454546,8183.809090909091,0
cell5744,5058.190476190476,6344.952380952381,0
cell5745,3267.842105263158,8273.157894736842,0
cell5746,4374.569230769231,7213.307692307692,0
cell5747,2886.4285714285716,8634.92857142857,0
cell5748,4989.794223826715,6581.15523465704,0
cell5749,3371.2758620689656,8199.724137931034,0
cell5750,5197.028571428571,6302.787301587302,0
cell5751,3546.235294117647,8010.411764705882,0
cell5752,3545.9607843137255,7997.607843137255,0
cell5753,4145.654135338345,7455.541353383459,0
cell5754,3822.0208333333335,7703.760416666667,0
cell5755,2968.112244897959,8549.55612244898,0
cell5756,5153.385714285714,6379.228571428572,0
cell5757,2858.2417582417584,8707.34065934066,0
cell5758,3393.688888888889,8099.133333333333,0
cell5759,3101.7455621301774,8445.721893491123,0
cell5760,3847.1,7677.766666666666,0
cell5761,4283.212121212121,7272.909090909091,0
cell5762,4851.92,6694.874285714286,0
cell5763,2443.4210526315787,9183.394736842105,0
cell5764,4377.88,7126.96,0
cell5765,3962.517786561265,7590.569169960474,0
cell5766,2271.235294117647,9253.14705882353,0
cell5767,3421.5154639175257,8128.085910652921,0
cell5768,4925.109324758842,6669.299035369775,0
cell5769,3288.5942028985505,8321.376811594202,0
cell5770,4068.285714285714,7432.0,0
cell5771,4291.973821989529,7208.746073298429,0
cell5772,2724.3661971830984,8829.352112676057,0
cell5773,3889.837288135593,7644.64406779661,0
cell5774,4373.948328267477,7161.310030395137,0
cell5775,5358.966542750929,6229.529739776952,0
cell5776,5163.517241379311,6364.3448275862065,0
cell5777,2741.080882352941,8840.948529411764,0
cell5778,3361.377358490566,8242.88679245283,0
cell5779,2911.6272727272726,8663.318181818182,0
cell5780,2781.0714285714284,8778.845238095239,0
cell5781,2944.4962686567164,8715.597014925374,0
cell5782,3508.2266009852215,8092.699507389162,0
cell5783,5060.238095238095,6498.071428571428,0
cell5784,3419.923076923077,8127.846153846154,0
cell5785,4121.529411764706,7457.294117647059,0
cell5786,4140.711340206186,7404.711340206186,0
cell5788,4801.7692307692305,6765.923076923077,0
cell5789,2844.3142857142857,8757.171428571428,0
cell5790,4970.141361256545,6624.701570680629,0
cell5791,3028.4761904761904,8552.238095238095,0
cell5792,2810.4892086330933,8834.446043165468,0
cell5793,3593.938897168405,8060.8509687034275,0
cell5794,2879.5714285714284,8735.857142857143,0
cell5795,3986.4117647058824,7548.764705882353,0
cell5796,3071.5185185185187,8556.414814814814,0
cell5797,4426.860335195531,7211.944134078212,0
cell5798,3001.0697674418607,8650.519379844962,0
cell5799,3497.809523809524,8183.5,0
cell5800,2977.285714285714,8680.42857142857,0
cell5801,2900.8853503184714,8782.611464968153,0
cell5802,3277.36,8356.68,0
cell5803,4802.603773584906,6755.018867924528,0
cell5804,5183.339100346021,6469.871972318339,0
cell5805,5230.023255813953,6403.906976744186,0
cell5806,5237.952380952381,6331.0,0
cell5807,3441.2101910828023,8237.426751592357,0
cell5808,3910.087248322148,7737.295302013423,0
cell5809,2747.5,8928.064705882352,0
cell5810,2557.688524590164,9104.262295081968,0
cell5811,3195.864864864865,8446.027027027027,0
cell5812,2570.5833333333335,9029.333333333334,0
cell5813,3854.030674846626,7755.8466257668715,0
cell5814,5335.794392523365,6302.691588785046,0
cell5815,4432.555555555556,7130.111111111111,0
cell5816,4315.2625,7368.8875,0
cell5817,3235.5180722891564,8418.33734939759,0
cell5818,2392.3617021276596,9235.95744680851,0
cell5819,5426.08,6245.56,0
cell5820,4010.048387096774,7596.887096774193,0
cell5821,3652.7699115044247,8057.513274336283,0
cell5822,5091.682119205298,6576.253863134658,0
cell5823,5257.958333333333,6367.083333333333,0
cell5824,3297.672727272727,8399.8,0
cell5825,3151.609302325581,8531.502325581396,0
cell5826,3963.6048780487804,7672.412195121951,0
cell5827,5302.48,6377.257142857143,0
cell5828,2483.9444444444443,9152.541666666666,0
cell5829,4378.435582822086,7293.19018404908,0
cell5830,2662.136842105263,9030.21052631579,0
cell5831,2555.9846153846156,9194.276923076923,0
cell5832,3446.6560509554142,8172.9426751592355,0
cell5833,2579.217391304348,9087.858695652174,0
cell5834,5439.851778656126,6275.274703557312,0
cell5835,2806.396226415094,8911.169811320755,0
cell5836,3025.3673469387754,8637.020408163266,0
cell5837,2863.65,8805.35,0
cell5838,4462.980620155039,7152.736434108527,0
cell5839,5306.48502994012,6481.389221556886,0
cell5840,2858.060606060606,8862.015151515152,0
cell5841,2686.601092896175,8983.562841530054,0
cell5842,4153.6355140186915,7525.280373831775,0
cell5843,2457.434426229508,9282.204918032787,0
cell5844,5381.954022988506,6393.832183908046,0
cell5845,2632.6862745098038,9132.892156862745,0
cell5846,5170.8379888268155,6550.106145251397,0
cell5847,2743.634482758621,9007.386206896552,0
cell5848,3287.4200743494425,8477.420074349442,0
cell5849,3370.8790322580644,8308.342741935483,0
cell5850,3933.4897959183672,7805.306122448979,0
cell5851,5306.9209183673465,6418.52806122449,0
cell5852,2814.7045454545455,8878.431818181818,0
cell5853,5252.135802469136,6454.901234567901,0
cell5854,5029.833333333333,6618.403846153846,0
cell5855,3362.897435897436,8396.0,0
cell5856,3994.2727272727275,7748.236363636363,0
cell5857,2558.020202020202,9170.555555555555,0
cell5858,5236.783783783784,6531.293918918919,0
cell5859,4476.547826086957,7244.839130434782,0
cell5860,4311.326530612245,7438.510204081633,0
cell5861,3609.03,8180.175,0
cell5863,3507.3214285714284,8256.75,0
cell5864,3543.018115942029,8204.369565217392,0
cell5865,5436.69212962963,6333.810185185185,0
cell5866,4522.618421052632,7168.0526315789475,0
cell5867,2551.0273224043717,9243.409836065573,0
cell5868,4239.178082191781,7444.465753424657,0
cell5869,3063.205882352941,8684.161764705883,0
cell5870,3132.313432835821,8603.059701492537,0
cell5871,4550.254752851711,7227.984790874525,0
cell5872,5163.9832134292565,6573.393285371702,0
cell5873,5099.393162393162,6621.273504273504,0
cell5874,3672.8200408997955,8103.703476482618,0
cell5875,3034.8,8769.764102564102,0
cell5876,4078.4594594594596,7618.155049786628,0
cell5877,3479.1,8316.216666666667,0
cell5878,4036.4454545454546,7711.312121212121,0
cell5879,3314.1710526315787,8415.657894736842,0
cell5880,3741.612804878049,8096.170731707317,0
cell5881,4172.295454545455,7670.204545454545,0
cell5882,2676.9504504504503,9135.315315315316,0
cell5883,4190.004950495049,7589.6138613861385,0
cell5884,3484.6666666666665,8311.041666666666,0
cell5885,3023.9,8803.7,0
cell5886,2917.4583333333335,8846.625,0
cell5887,5402.378048780488,6358.195121951219,0
cell5888,4361.9375,7408.989583333333,0
cell5889,5165.0,6630.384615384615,0
cell5890,4486.862068965517,7343.9051724137935,0
cell5891,4484.739130434783,7315.130434782609,0
cell5892,2506.714285714286,9309.666666666666,0
cell5893,2622.714285714286,9239.829931972788,0
cell5894,2843.6666666666665,9004.508771929824,0
cell5895,4018.0,7832.857954545455,0
cell5896,5390.976878612717,6441.49710982659,0
cell5897,5254.138211382114,6594.268292682927,0
cell5898,3237.2758620689656,8537.310344827587,0
cell5899,2833.8636363636365,8915.227272727272,0
cell5900,4284.136690647482,7494.374100719425,0
cell5901,2890.4538745387454,8935.568265682658,0
cell5902,4347.478260869565,7483.95652173913,0
cell5903,3115.425925925926,8766.814814814816,0
cell5904,3629.85,8222.45,0
cell5905,3548.7473684210527,8290.052631578947,0
cell5906,4325.972222222223,7500.416666666667,0
cell5907,2894.88,8996.2,0
cell5908,5254.534351145038,6584.503816793893,0
cell5909,4418.21875,7480.6875,0
cell5910,4120.57486631016,7734.954545454545,0
cell5911,4238.294871794872,7591.858974358975,0
cell5912,3080.0,8848.527777777777,0
cell5913,3802.5555555555557,8077.740740740741,0
cell5914,5166.631578947368,6633.0,0
cell5915,5248.490196078431,6561.519607843137,0
cell5916,5393.721712538227,6490.730886850153,0
cell5917,4466.969696969697,7423.909090909091,0
cell5918,3443.845238095238,8457.535714285714,0
cell5919,4590.255208333333,7305.291666666667,0
cell5920,4599.465,7210.825,0
cell5921,3037.3478260869565,8841.565217391304,0
cell5922,2649.708955223881,9178.179104477613,0
cell5923,4072.0673076923076,7792.36217948718,0
cell5924,4484.494505494506,7482.0329670329675,0
cell5925,3445.264705882353,8485.235294117647,0
cell5926,3370.516129032258,8545.0,0
cell5927,5359.5,6554.82,0
cell5928,5300.050397877984,6526.782493368701,0
cell5929,3368.9937106918237,8496.25786163522,0
cell5930,3261.2719298245615,8616.850877192983,0
cell5931,3103.5833333333335,8828.291666666666,0
cell5932,4321.370629370629,7557.125874125874,0
cell5933,3527.516666666667,8390.683333333332,0
cell5934,3167.823529411765,8728.915032679739,0
cell5935,4175.796052631579,7786.585526315789,0
cell5936,3566.6375,8352.875,0
cell5937,2998.901785714286,8889.080357142857,0
cell5938,4632.727272727273,7216.727272727273,0
cell5939,2906.8214285714284,8998.285714285714,0
cell5940,2740.95,9221.05,0
cell5941,3641.721649484536,8271.38144329897,0
cell5942,3248.1,8728.35294117647,0
cell5943,4052.608695652174,7869.478260869565,0
cell5944,4636.140316205534,7297.784584980237,0
cell5946,3445.9333333333334,8541.111111111111,0
cell5947,5391.375,6525.5,0
cell5948,5420.808219178082,6551.273972602739,0
cell5949,2663.2868852459014,9248.188524590163,0
cell5950,4287.653846153846,7648.476923076923,0
cell5951,2767.133333333333,9166.716666666667,0
cell5952,2721.962962962963,9180.222222222223,0
cell5953,4106.408637873754,7849.14950166113,0
cell5954,3130.875,8841.55,0
cell5955,2987.4080459770116,8957.614942528735,0
cell5956,3790.962962962963,8114.4537037037035,0
cell5957,2744.95,9222.3,0
cell5958,4511.976744186047,7426.046511627907,0
cell5959,4382.315789473684,7483.059210526316,0
cell5960,3648.491525423729,8355.77966101695,0
cell5961,2711.9666666666667,9223.033333333333,0
cell5962,3100.6,8899.84,0
cell5963,3518.36,8459.18,0
cell5964,2950.655737704918,8978.934426229509,0
cell5965,3394.6486486486488,8572.783783783783,0
cell5966,4461.884353741497,7522.911564625851,0
cell5967,3602.7659574468084,8380.255319148937,0
cell5968,4257.353211009175,7723.160550458716,0
cell5969,2698.072847682119,9290.258278145695,0
cell5970,4241.978102189781,7808.868613138686,0
cell5971,3060.309090909091,8875.381818181819,0
cell5972,3314.6582278481014,8729.911392405063,0
cell5973,3104.047904191617,8931.51497005988,0
cell5974,4590.609756097561,7453.30081300813,0
cell5975,3840.7003311258277,8153.94701986755,0
cell5976,3347.4932432432433,8636.432432432432,0
cell5977,3433.5157894736844,8521.631578947368,0
cell5978,4861.508196721312,7187.508196721312,0
cell5979,3244.9826086956523,8793.695652173914,0
cell5980,2791.045,9253.335,0
cell5981,2739.518987341772,9235.227848101265,0
cell5982,3744.2201834862385,8315.055045871559,0
cell5983,4420.427561837456,7577.151943462897,0
cell5984,4781.627906976744,7233.403100775194,0
cell5985,2901.1004784688994,9159.047846889953,0
cell5986,4568.252918287938,7520.961089494163,0
cell5987,3458.283582089552,8593.328358208955,0
cell5988,3538.2561983471073,8522.677685950413,0
cell5989,2864.232558139535,9143.116279069767,0
cell5990,2745.9347826086955,9319.630434782608,0
cell5991,3644.105633802817,8442.0,0
cell5992,4931.660522273425,7154.437788018433,0
cell5993,3046.3065326633164,8984.331658291458,0
cell5994,4736.847176079734,7374.235880398671,0
cell5995,3419.492307692308,8660.984615384616,0
cell5996,4707.395348837209,7420.441860465116,0
cell5997,3904.679389312977,8181.063613231552,0
cell5998,4874.666666666667,7157.523809523809,0
cell5999,2716.6363636363635,9371.709090909091,0
cell6000,4501.229166666667,7596.765625,0
cell6002,3586.32,8500.86,0
cell6003,4704.014925373134,7310.805970149254,0
cell6004,4980.724137931034,7118.517241379311,0
cell6005,2937.6509803921567,9139.945098039216,0
cell6006,2969.844262295082,9054.254098360656,0
cell6007,3024.36690647482,9093.158273381296,0
cell6008,3527.0,8574.396226415094,0
cell6009,2789.6,9253.32,0
cell6010,3454.5785123966944,8586.13223140496,0
cell6011,3802.3241758241757,8252.302197802197,0
cell6012,4455.307692307692,7602.892307692307,0
cell6013,4866.833333333333,7164.5,0
cell6014,4849.291970802919,7216.733576642336,0
cell6015,4774.526315789473,7318.894736842105,0
cell6016,4344.148648648648,7771.957207207207,0
cell6017,4524.440860215053,7611.1612903225805,0
cell6018,3300.3202614379084,8827.588235294117,0
cell6019,3480.95,8623.4,0
cell6020,4196.263313609467,7852.508875739645,0
cell6021,3383.182222222222,8758.568888888889,0
cell6022,4818.556935817805,7305.962732919254,0
cell6023,4645.710526315789,7444.5,0
cell6024,3371.1290322580644,8683.89247311828,0
cell6025,2858.4186046511627,9202.546511627907,0
cell6026,3058.2408759124087,9046.56204379562,0
cell6027,2984.151515151515,9101.484848484848,0
cell6028,3436.878787878788,8760.787878787878,0
cell6029,4011.7045454545455,8139.886363636364,0
cell6030,4564.961538461538,7561.128205128205,0
cell6031,3139.0508474576272,8975.847457627118,0
cell6032,3182.0173913043477,8862.743478260869,0
cell6033,3691.5391304347827,8526.991304347826,0
cell6034,3630.785714285714,8565.44642857143,0
cell6035,3999.976430976431,8164.390572390573,0
cell6036,3758.125,8383.625,0
cell6037,3795.0882352941176,8330.441176470587,0
cell6038,3269.9205298013244,8902.615894039734,0
cell6039,3844.945945945946,8315.351351351352,0
cell6040,4767.790697674419,7432.53488372093,0
cell6041,4899.477551020408,7274.90612244898,0
cell6042,3114.9093959731545,9053.963087248321,0
cell6043,3486.10843373494,8692.283132530121,0
cell6044,4708.153526970955,7496.302904564315,0
cell6045,2819.3852242744065,9346.575197889182,0
cell6046,5006.064245810056,7201.5,0
cell6047,3533.92,8635.8,0
cell6048,2970.8307692307694,9192.210256410257,0
cell6049,3339.2571428571428,8866.457142857143,0
cell6050,4641.897959183673,7576.183673469388,0
cell6051,3708.391304347826,8417.130434782608,0
cell6052,2967.5281690140846,9250.760563380281,0
cell6053,4224.55,7901.775,0
cell6054,3505.953125,8658.96875,0
cell6055,3226.983333333333,8986.627777777778,0
cell6056,3943.3494623655915,8224.36559139785,0
cell6057,3045.5777777777776,9132.044444444444,0
cell6058,4511.365853658536,7677.451219512195,0
cell6059,4576.735849056604,7621.0,0
cell6060,3566.04,8576.88,0
cell6061,3850.397435897436,8384.807692307691,0
cell6062,3892.0416666666665,8273.135416666666,0
cell6063,3536.247058823529,8718.611764705882,0
cell6064,5063.28085106383,7134.702127659574,0
cell6065,4345.596610169491,7825.95593220339,0
cell6066,4445.2307692307695,7756.533333333334,0
cell6067,4418.084249084249,7832.472527472528,0
cell6068,3754.4139344262294,8462.04918032787,0
cell6069,3580.521739130435,8648.239130434782,0
cell6070,4804.382352941177,7468.725490196079,0
cell6071,4085.923076923077,8145.461538461538,0
cell6072,2930.936842105263,9302.873684210526,0
cell6073,3047.4483870967742,9181.867741935484,0
cell6074,4892.837209302325,7381.6511627906975,0
cell6076,3911.135922330097,8377.116504854368,0
cell6077,4920.818181818182,7218.272727272727,0
cell6078,4681.593220338983,7636.203389830508,0
cell6079,3670.65625,8652.364583333334,0
cell6080,3901.529411764706,8353.64705882353,0
cell6081,3388.215909090909,8878.53409090909,0
cell6082,3151.7083333333335,9099.8125,0
cell6083,4788.022988505747,7417.471264367816,0
cell6084,4576.826446280992,7647.00826446281,0
cell6085,4773.944444444444,7528.861111111111,0
cell6086,3543.0,8757.333333333334,0
cell6087,4039.6375,8203.00625,0
cell6088,2942.767741935484,9357.535483870968,0
cell6089,3943.88,8324.8,0
cell6090,3941.4628099173556,8311.330578512398,0
cell6091,4990.715053763441,7290.177419354839,0
cell6092,4713.032258064516,7548.790322580645,0
cell6093,3158.846153846154,9164.423076923076,0
cell6094,3641.3278688524592,8620.196721311475,0
cell6095,3120.3473684210526,9198.494736842105,0
cell6096,3632.5862068965516,8695.620689655172,0
cell6097,3079.9415584415583,9233.448051948051,0
cell6098,5132.2040816326535,7151.842300556586,0
cell6099,3826.696,8573.384,0
cell6100,4023.990566037736,8316.377358490567,0
cell6101,3397.890625,8909.53125,0
cell6102,3590.3518518518517,8750.611111111111,0
cell6103,5149.454545454545,7106.454545454545,0
cell6104,4654.640350877193,7630.026315789473,0
cell6105,4785.403846153846,7493.865384615385,0
cell6106,3008.7741935483873,9357.41935483871,0
cell6107,3306.6158192090397,8973.299435028248,0
cell6108,5117.734966592428,7227.712694877506,0
cell6109,3474.7521739130434,8841.365217391305,0
cell6110,4859.233128834356,7429.932515337423,0
cell6111,3369.6751269035535,8998.913705583756,0
cell6112,3011.716535433071,9267.929133858268,0
cell6113,4069.029126213592,8251.650485436894,0
cell6114,3592.1176470588234,8718.235294117647,0
cell6115,3848.663101604278,8487.802139037432,0
cell6116,4927.476635514019,7333.785046728972,0
cell6117,4407.488372093023,7934.341085271318,0
cell6118,4121.989795918367,8209.808163265307,0
cell6119,4562.365384615385,7733.391025641025,0
cell6120,4497.513513513513,7832.648648648648,0
cell6121,3027.1666666666665,9301.555555555555,0
cell6122,3574.8396226415093,8745.77358490566,0
cell6123,3979.813186813187,8394.80586080586,0
cell6124,4887.612612612613,7511.126126126126,0
cell6125,4448.058700209644,7888.685534591195,0
cell6126,5113.923076923077,7191.0,0
cell6128,4995.79104477612,7392.059701492537,0
cell6129,4066.0,8318.22619047619,0
cell6130,3029.504761904762,9351.304761904761,0
cell6131,3214.8214285714284,9207.035714285714,0
cell6132,3979.5185185185187,8451.722222222223,0
cell6133,3074.575,9289.25,0
cell6134,3460.7391304347825,8964.919254658385,0
cell6135,3284.7735849056603,9096.103773584906,0
cell6136,3387.6375,8969.00625,0
cell6137,4660.220588235294,7691.808823529412,0
cell6138,5102.475409836065,7323.819672131148,0
cell6139,4182.216266173752,8237.336414048059,0
cell6140,3223.6315789473683,9214.631578947368,0
cell6141,3081.713333333333,9344.406666666666,0
cell6142,3543.214285714286,8844.642857142857,0
cell6143,3820.90990990991,8606.648648648648,0
cell6144,4819.627118644068,7565.847457627118,0
cell6145,3180.425,9209.395,0
cell6146,3296.5652173913045,9092.04347826087,0
cell6147,4059.2994011976048,8403.574850299401,0
cell6148,3029.7454545454543,9312.2,0
cell6149,3563.875,8839.16826923077,0
cell6150,3810.222222222222,8690.02614379085,0
cell6151,4780.063314711359,7671.683426443203,0
cell6152,3744.6428571428573,8630.535714285714,0
cell6153,3370.6363636363635,9104.25,0
cell6154,3692.3571428571427,8755.785714285714,0
cell6155,4552.171875,7870.328125,0
cell6156,5214.95652173913,7281.777173913043,0
cell6157,4629.5078125,7767.8359375,0
cell6158,4507.810699588477,7938.701646090535,0
cell6159,5039.995614035088,7449.763157894737,0
cell6160,3647.5484949832776,8750.471571906355,0
cell6161,3647.565,8865.465,0
cell6162,3144.772486772487,9331.195767195768,0
cell6163,4619.4946236559135,7820.537634408603,0
cell6164,3542.032608695652,8915.826086956522,0
cell6165,5148.318181818182,7329.621212121212,0
cell6166,3215.5423728813557,9274.271186440677,0
cell6167,5029.731958762886,7438.4639175257735,0
cell6168,3287.1411042944787,9078.386503067484,0
cell6170,4942.298969072165,7550.865979381443,0
cell6171,4577.450171821306,7899.98969072165,0
cell6172,4822.8,7618.653333333334,0
cell6173,4741.533333333334,7777.2962962962965,0
cell6174,4940.509433962264,7463.207547169812,0
cell6175,3268.363970588235,9242.08088235294,0
cell6176,3707.7573529411766,8808.801470588236,0
cell6177,3537.25,8981.792857142857,0
cell6178,4992.623529411765,7499.6627450980395,0
cell6179,4777.575418994414,7747.782122905028,0
cell6180,3439.5965346534654,9060.782178217822,0
cell6181,4253.531001589825,8247.799682034976,0
cell6182,3971.9777777777776,8521.25,0
cell6183,4955.674242424242,7615.780303030303,0
cell6184,3345.138613861386,9035.287128712871,0
cell6185,3746.866666666667,8736.946666666667,0
cell6186,3912.774647887324,8563.549295774648,0
cell6187,4077.7875,8439.3625,0
cell6188,5157.886323268206,7422.51865008881,0
cell6189,3922.612244897959,8534.040816326531,0
cell6190,4629.675675675676,7836.810810810811,0
cell6191,5182.119241192412,7290.09485094851,0
cell6192,3288.75,9227.75,0
cell6193,5009.277777777777,7504.722222222223,0
cell6194,3893.624203821656,8676.68152866242,0
cell6195,3196.1794871794873,9372.102564102564,0
cell6196,3828.0363636363636,8682.236363636364,0
cell6197,4607.652610441767,7969.395582329317,0
cell6198,5272.463694267516,7299.250955414012,0
cell6199,4716.894009216589,7797.5161290322585,0
cell6200,4888.387341772152,7647.541772151899,0
cell6201,5129.857142857143,7357.0,0
cell6202,5035.121276595744,7579.259574468085,0
cell6203,5001.263333333333,7533.07,0
cell6204,3214.431924882629,9333.568075117371,0
cell6205,4356.672727272728,8236.821212121213,0
cell6206,4153.134615384615,8364.48076923077,0
cell6207,4241.899022801303,8328.951140065146,0
cell6208,4049.8933333333334,8527.64,0
cell6209,4663.098360655737,7906.704918032787,0
cell6210,4902.555555555556,7689.333333333333,0
cell6211,3274.360248447205,9308.683229813665,0
cell6212,3793.175531914894,8784.824468085106,0
cell6213,3882.5945945945946,8699.864864864865,0
cell6214,3815.233333333333,8742.533333333333,0
cell6215,3146.151515151515,9372.727272727272,0
cell6216,3508.0537848605577,9083.336653386454,0
cell6217,4796.6488549618325,7807.18320610687,0
cell6218,5262.5344827586205,7366.879310344828,0
cell6219,3873.657894736842,8760.070175438597,0
cell6220,5232.66779661017,7385.850847457627,0
cell6221,3334.7602739726026,9273.616438356165,0
cell6222,4993.906779661017,7673.067796610169,0
cell6223,4936.615942028986,7673.949275362319,0
cell6224,3271.921568627451,9368.166666666666,0
cell6225,3365.582781456954,9253.443708609271,0
cell6226,3748.6233766233768,8845.103896103896,0
cell6227,3692.4186046511627,8912.860465116279,0
cell6228,3447.0933333333332,9116.933333333332,0
cell6229,4329.837662337663,8294.217532467532,0
cell6230,3745.838383838384,8902.656565656565,0
cell6231,3666.6375,8990.86875,0
cell6232,5146.950980392156,7387.911764705882,0
cell6233,4798.049382716049,7812.617283950617,0
cell6234,3822.257575757576,8866.931818181818,0
cell6235,4114.738888888889,8542.611111111111,0
cell6236,4159.507936507936,8452.148148148148,0
cell6237,4006.6493506493507,8666.948051948051,0
cell6238,4071.6616541353383,8601.63909774436,0
cell6239,4271.772727272727,8364.756198347108,0
cell6240,3737.9206349206347,8840.47619047619,0
cell6241,4750.945035460993,7906.312056737589,0
cell6242,4260.8574821852735,8413.149643705463,0
cell6243,4143.523489932886,8441.838926174496,0
cell6244,5057.257142857143,7652.0,0
cell6245,3349.7203389830506,9338.783898305084,0
cell6246,4439.465648854962,8261.862595419847,0
cell6247,3572.9068493150685,9093.301369863013,0
cell6248,3636.281314168378,9096.556468172485,0
cell6249,4270.072072072072,8471.745495495496,0
cell6251,5211.69696969697,7396.636363636364,0
cell6252,5021.735632183908,7634.620689655172,0
cell6253,3963.057142857143,8745.81224489796,0
cell6254,4364.335664335665,8319.510489510489,0
cell6255,5300.136160714285,7396.741071428572,0
cell6256,5304.333333333333,7366.274509803921,0
cell6257,4128.299492385787,8502.583756345177,0
cell6258,4688.107344632768,7976.059322033899,0
cell6259,5336.8,7401.771428571428,0
cell6260,4337.167883211679,8410.992700729927,0
cell6261,5299.765957446809,7437.127659574468,0
cell6262,4452.443298969072,8302.072164948453,0
cell6263,3923.8024691358023,8840.555555555555,0
cell6264,4247.050884955752,8531.752212389381,0
cell6265,5342.307692307692,7414.153846153846,0
cell6266,4045.401234567901,8743.067901234568,0
cell6267,3919.4,8827.028571428571,0
cell6268,3771.1481481481483,8981.37037037037,0
cell6269,3442.830303030303,9271.381818181819,0
cell6270,3359.9148936170213,9375.829787234043,0
cell6271,4367.692771084337,8374.89156626506,0
cell6272,3438.905109489051,9341.116788321167,0
cell6273,4229.645077720207,8608.494818652849,0
cell6274,4073.0150375939847,8663.481203007519,0
cell6276,3506.65873015873,9305.666666666666,0
cell6277,3702.5256916996045,9089.731225296442,0
cell6278,4122.557575757576,8579.478787878788,0
cell6279,3915.0774647887324,8933.528169014084,0
cell6280,3762.6984126984125,9089.47619047619,0
cell6281,3485.153846153846,9258.0,0
cell6282,4299.707482993197,8566.80612244898,0
cell6283,3601.4950980392155,9320.607843137255,0
cell6284,3848.658088235294,8994.764705882353,0
cell6285,4009.953307392996,8830.918287937744,0
cell6286,3979.3,8879.6,0
cell6287,4145.8490566037735,8632.811320754718,0
cell6288,3803.8,9051.914285714285,0
cell6289,3450.095238095238,9352.408163265307,0
cell6290,4148.022727272727,8705.261363636364,0
cell6291,4123.542649727768,8831.0,0
cell6292,4338.0,8608.918367346938,0
cell6293,4303.374149659864,8656.666666666666,0
cell6294,4221.034285714286,8686.251428571428,0
cell6295,3920.0857142857144,9020.466666666667,0
cell6296,3932.039024390244,8963.043902439025,0
cell6297,3854.285714285714,9124.543956043955,0
cell6298,3852.7926829268295,9043.18699186992,0
cell6299,3537.1485507246375,9355.097826086956,0
cell6300,4118.765100671141,8771.744966442953,0
cell6301,4268.683982683982,8751.432900432901,0
cell6302,3602.8225806451615,9371.693548387097,0
cell6303,3767.8,9119.266666666666,0
cell6304,4050.6637744034706,8969.70065075922,0
cell6305,4244.3125,8785.1875,0
cell6306,4021.2136363636364,9025.663636363637,0
cell6307,3992.551724137931,9015.103448275862,0
cell6308,4086.7482419127987,8896.888888888889,0
